pageTitle,pageContent
TOS124 - Denizcilik Bilgisi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş ve genel bilgiler




2
Tekne kısımları ve donanımlar




3
Halatlar ve bağlar




4
 Manevra, yanaşma ve ayrılma




5
Seyir araçları ve yardımcıları




6
Seyir ve denizde çatışmayı önleme

Tartışmalı Ders
Gösterim



7
Demirleme




8
Arasınav, demirleme




9
Denizde canlı kalma ve tekneyi terk




10
Yedekleme ve yedeklenme

Ders
Gösterim



11
Meteoroloji

Ders
Gösterim



12
Deniz kirliliği

Ders
Gösterim



13
 Makine bilgisi

Ders
Gösterim



14
Elektrik bilgisi








"
TOS125 - Satranç Teorisi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Satranç Tanıtımı tarihi ve önemi




2
Zihinsel Antrenman Nedir? Zihinsel Antrenmanın faydaları




3
Satranç Materyalleri , Taşların Dizilimi ve Kare Adları




4
Tüm taşların hareketleri ve özellikleri




5
Özel hamleler




6
Satrancın Dili:Notasyon




7
Taş isteme ve tehdit kavramları

Ders



8
Şah çekme durumunun incelenmesi

Ders



9
Mat, Pat ve Oyunun Sonuçlanması




10
Taktik ve Stratejik Öğeler




11
Temel Oyun Sonları




12
Temel Oyun Ortası Bilgileri




13
Temel Açılış Bilgileri




14
Örnek Analizler








"
TOS129 - Mühendislikte Kariyer Planlama ve Geliştirme - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Dersin amacı, hedefleri, içeriği, kaynaklar ve kariyer kavramı.




2
Türkiye ve Dünyada Mühendislik




3
Kariyer planlama ve aşamaları, bireysel kariyer gelişimi, kariyer stratejisinin oluşturulması.




4
Çağdaş genç profili, kariyer planlama modeli, mühendislikte kariyer seçenekleri.




5
Özgeçmiş hazırlama, özgeçmiş çeşitleri, EU CV formatı ve örnekler, dikkat edilecek noktalar. 




6
Kapak yazıları, tanıtım mektupları, iş görüşmesi, amaçları, yöntem ve türleri, görüşmeye hazırlık




7
Görüşme aşamaları, karşılaşabilecek durumlar, soru tipleri,ücret pazarlığı, vücut dili-bedensel işaretler, sıkça yapılan hatalar. 




8
Vücut dili ile ilgili slayt gösterisi. 




9
Davetli Konuk Söyleşisi 




10
Davetli Konuk Söyleşisi




10
Davetli Konuk Söyleşisi




10
Davetli Konuk Söyleşisi




10
Davetli Konuk Söyleşisi




10
Davetli Konuk Söyleşisi








"
TOS140 - Endüstri 4.0 - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
TOS201 - Pazarlama - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Pazarlamaya Giriş 




2
Pazar ve Pazarlama Çevresi




3
Tüketici Davranışları 




4
Pazarlama Bilgi Sistemi ve Pazarlama Araştırması 




5
Pazar Bölümlendirme, Hedef Pazar Seçimi ve Konumlandırma




6
Pazarlama Karması Elemanları 1- Ürün Yönetimi




7
Pazarlama Karması Elemanları 2- Fiyat ve Fiyatlandırma 




8
Ara Sınav 




9
Pazarlama Karması Elemanları 3- Tutundurma Çabaları




10
Pazarlama Karması Elemanları 4- Dağıtım Kanalları 




11
Güncel Pazarlama Konuları-1 




12
Güncel Pazarlama Konuları-2




13
Güncel Pazarlama Konuları-3




14
Güncel Pazarlama Konuları-4








"
TOS203 - Davranış Bilimleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Davranış Bilimleri ve Diğer Sosyal Bilimler




2
Kültür ve Kültürel Değişme




3
İletişim




4
Toplum ve Toplumsal Gruplar




5
Toplumsal Tabakalaşma ve Değişme




6
Güdüler ve Duygular




7
Duyum ve Algılama




8
Ara Sınav




9
Tutumlar




10
Liderlik




11
Saldırganlık ve Çatışma




12
Zaman Yönetimi




13
Stres Yönetimi




14
Yaşam Yönetimi








"
TOS205 - Halkla İlişkiler - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Halkla ilişkilerin tanımı, önemi ve tarihsel gelişimi




2
Sosyal sorumluluk anlayışı içerisinde halkla ilişkilerin yeri, Halkla ilişkilere yakın kavramlar




3
T.K.Y. ve Örgüt kültürü ile halkla ilişkiler arasındaki ilişkinin incelenmesi. Bu konulara ilişkin etkin iletişim tekniklerinin belirlenmesi




4
Halka ilişkilerde izlenen amaçlar, temel ilkeler




5
Halkla ilişkiler biriminin genel organizasyon içindeki yeri ve örgütlenmesi




6
İşyerinde ve çalışanlarda halkla ilişkiler açısından bulunması gereken özellikler




7
Vize




8
Halkla ilişkiler yönetimi




9
İşletmede halka ilişkiler politikasında hedef kitle (işletme içi ve işletme dışı hedef kitle), basınla ilişkiler




10
Halka ilişkilerde kullanılan iletişim araçları (yazılı ve sözlü, görsel ve işitsel araçlar




11
Halkla ilişkilerde etkin sunuş tekniği (sunuş planı, görsel işitsel malzeme kullanımı)




12
Etkin konuşma, etkin dinleme ve soru sorma tekniğinin halka ilişkilerde prezentasyonlarındaki etkisi




13
Türkiye’de halka ilişkiler uygulamaları




14
Hizmet işletmelerinde ve endüstri işletmelerinde halkla ilişkiler








"
TOS207 - İş Hukuku - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
İş Hukuku Kavramı, İş Hukukunu doğuşu, Temel Nitelikleri ve Kaynakları. İş Hukukunun Temel Kavramlar.




2
İş hukukunun Uygulama Alanı ve Hizmet Sözleşmesi.




3
Hizmet Sözleşmesinin Yapılması; Sözleşme yapma ehliyeti, Serbestisi ve sınırları, Hizmet Sözleşmesinin Geçersizliği ( Butlanı ve iptali)




4
Hizmet Sözleşmesinden Doğan Borçlar; İşçinin Borçları, İşverenin borçlar. 




5
Hizmet Sözleşmesinin Sona Ermesi ve sona ermesinin Hukuki sonuçları. 




6
Çalışma ve dinlenme Süreleri.




7
Ara sınav




8
Ara sınav ve ara sınav sorularının cevaplandırılması.




9
Toplu İş Hukuku; Sendikalar, Sendikanın tanımı Unsurları, sendika Hürriyeti. 




10
Sendika ve Konfederasyonların Kuruluşu ve işleyişi..




11
Sendika, Konfederasyon ve uluslar arası işçi ve işveren kuruluşlarına üyelik. 




12
Sendikalar hukukuna İlişkin güvenceler. Sendika ve konfederasyonların faaliyetleri gelir ve giderleri.




13
Toplu İş Sözleşmesi; Yapılması,Hükümleri ve Uygulanması. 




14
Toplu İş sözleşmesinin Sona ermesi ve sona ermenin hukuki sonuçları. Toplu iş uyuşmazlıkları ve Çözüm yolları. Grev ve Lokavt.








"
TOS209 - Kamu Personel Yönetimi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Dersle İlgili Genel Açıklamalar ve Ders Planı   

Ders



2
İnsan Kaynakları Yönetimi ve Örgütlenmesi

Ders



3
İş Analizi

Ders



4
İnsan Kaynakları Planlaması

Ders



5
Personel Bulma ve Seçme ve Oryantasyon

Ders



6
Personel Eğitimi

Ders



7
Ara Sınav

Ders



8
Kariyer Yönetimi

Ders



9
Performans Değerlemesi

Ders



10
Ücret Yönetimi

Ders



11
İş Değerlemesi ve Disiplin 

Ders



12
İş Sağlığı ve Güvenliği

Ders



13
Çalışma İlişkileri

Ders



14
İnsan Kaynakları Bilgi Sistemi

Ders







"
TOS211 - Mühendislik Etiği - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Etik kavramı nedir? Etik Sözcüğünün Kökeni ve Anlamı




2
Etik Sözcüğünün Kökeni ve Anlamı II




1
Etik kavramı nedir? Etik Sözcüğünün Kökeni ve Anlamı




3
Etik kuramları I




4
Etik kuramları II




5
Etik ve Değerler Kavramları I




5
Etik ve Değerler Kavramları




6
Etik ve Değerler Kavramları II




5
Etik ve Değerler Kavramları




7
Modern Etik Teorileri




8
Etik ve Küreselleşme İlişkisi




9
Etik konumlandırmada Problemler, “Etik Problem” Nedir?




10
Etik ve İletişim




11
Çalışma Yaşamında Etik , Meslek Hayatında Etik İlkeler




12
Çalışma Yaşamında Etik , Meslek Hayatında Etik İlkeler ve Etik ve küreselleşme ilişkisi




13
Birey-Toplum-Etik İlişkisi, İş Etiğinde Uygun Davranışların Sonuçları




13
İş Etiğinde Uygun Davranışların Sonuçları




14
Birey-Toplum-Etik İlişkisi, İş Etiğinde Uygun Davranışların Sonuçları II








"
TOS212 - Mühendislik Ekonomisi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Mühendislik Ekonomisine Giriş	




2
Maliyet ve Ekonomi




3
Maliyet Tahminleme Teknikleri




4
Paranın Zaman Değeri




4
Paranın Zaman Değeri




6
Tekli Proje Değerlendirme




7
Alternatif Karşılaştırma ve Seçme




8
Amortisman ve Gelir Vergileri




9
Fiyat Değişiklikleri ve Döviz Oranları




9
Fiyat Değişiklikleri ve Döviz Oranları




11
İkame/ Değişim Analizi




12
Kar zarar analizi ile proje değerlendirme




13
Başabaş Noktası ve Duyarlılık Analizi




14
Olasılıklı Risk Analizi








"
TOS213 - Seramik Teknolojisi ve Uygulama - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Seramiğin tanımı, kısa tarihçe, temel kavramlar,

Ders



2
Laboratuvar, sır odası, fırın odası ve burada yer alan cihazların kullanımı ve dikkat edilmesi gereken hususlar hakkında ilgili mekanlarda gerçekleştirilen uygulamalı bilgilendirme.,

Ders



3
Seramik çamurlarının/ürünlerinin sınıflandırılması, 

Ders



3
Seramik çamurlarının/ürünlerinin sınıflandırılması, 

Ders



5
Çamur hammaddeleri ve özellikler,  

Ders



6
Şekillendirme yöntemleri, kurutma, kurutma yöntemleri ve dikkat edilmesi gereken hususlar,

Ders



6
Şekillendirme yöntemleri, kurutma, kurutma yöntemleri ve dikkat edilmesi gereken hususlar,

Ders



8
Şekillendirme yöntemleri, kurutma, kurutma yöntemleri ve dikkat edilmesi gereken hususlar, ARA SINAV

Ders



6
Şekillendirme yöntemleri, kurutma, kurutma yöntemleri ve dikkat edilmesi gereken hususlar,

Ders



8
Şekillendirme yöntemleri, kurutma, kurutma yöntemleri ve dikkat edilmesi gereken hususlar. 

Ders



8
Şekillendirme yöntemleri, kurutma, kurutma yöntemleri ve dikkat edilmesi gereken hususlar. 

Ders



13
Seramikte pişirim. Pişirim yardımcı malzemeleri ve olması gereken özellikler

Problem Çözme



13
Seramikte pişirim. Pişirim yardımcı malzemeleri ve olması gereken özellikler

Problem Çözme



14
Farklı pişirim tekniklerine ait görsel sunum ve bu teknikler kullanılarak pişirilmiş seramik ürünlerin örneklerle neden-sonuç ilişkisi içinde ele alınması. Uygulama , Final Sınavı

Ders
Tartışmalı Ders







"
TOS215 - e-Devlet - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
TOS216 - Yönetim Bilişim Sistemleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
TOS217 - Toplam Kalite Yönetimi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Kalite kavramı ve genel tanımlar, kalitenin tarihsel gelişimi, kalite guruları  

Ders
Tartışmalı Ders



2
Toplam Kalite Yönetimi ve İlkeleri (Proses Yaklaşımı, Sürekli iyileştirme (Kaizen)

Ders
Beyin Fırtınası



3
Toplam Kalite Yönetimi İlkeleri (Liderlik, Toplam Katılım) 

Ders
Tartışmalı Ders



4
Toplam Kalite Yönetimi ve İlkeleri (Tedarikçiler ve İşbirliği, Müşteri Odaklılık)

Ders
Tartışmalı Ders



5
Organizasyonlarda kalite kültürü ve faaliyetlerdeki kalite sorumlulukları  




6
TKY Uygulama Adımları, Kalite(sizlik) Maliyeti 




7
Takım Çalışması  




8

Ara sınav

Problem Çözme



9
Proses yönetimi

Ders
Tartışmalı Ders



10
Klasik yönetim ve TKY'nin karşılaştırılması

Ders
Tartışmalı Ders



12
TKY uygulanmasındaki Sorunlar  




9
Problem Çözme yaklaşımları, Balık Kılçığı, Beyin Fırtınası, Pareto Diyagramı yaklaşımları-1




10
Problem Çözme yaklaşımları, Balık Kılçığı, Beyin Fırtınası, Pareto Diyagramı yaklaşımları-2




13
Uygulama

Ders
Gösterim
Benzetim







"
TOS218 - Girişimcilik ve İş Tasarımı II - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Dersin tanıtımı ve çağdaş kurumlarda projeler

Ders



2
Proje yönetim süreci

Ders



3
Farklı proje tipleri

Ders



4
Projelerin sınıflandırılması

Ders



5
Proje yönetim türleri

Ders



6
Proje yönetimi bilgi alanları

Ders



7
Ara Sınav

Ders



8
Projelerin başlatılması

Ders



8
Projelerin başlatılması

Ders



10
Projede zaman yönetimi

Ders



11
Projede maliyet yönetimi

Ders



12
Bütçeleme yaklaşımları

Ders



13
Proje çizelgeleme

Ders



14
Proje kontrolü

Ders







"
TOS221 - Yazışma ve Rapor Hazırlama - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Yazışma ve Raporlama dersine giriş, yazışmaların özellikleri ve yapılandırılması




2
Dil bilgisi ve imla kuralları, yazışma türleri, resmi yazışmalar: kamusal yazılar, dilekçe, tutanak




3
Özgeçmiş yazımı, iş mektubu, internet ortamında yazışma: e-mail




4
Rapor nedir, bir belgenin (raporun) bölümleri ve temel elementleri-1




5
Bir belgenin (raporun) bölümleri ve temel elementleri-2




6
Özet, yönetici özeti. Literatür taraması




8
Proje önerisi, bilimsel makale, gelişme raporu




8
Ara sınav - Rapor hazırlama




9
Mühendislik dizayn ve danışma/yönetici/öneri raporları




10
Tez yazımı, poster hazırlama




11
Bilimsel ve teknik yazılardaki genel kurallar ve tavsiyeler




12
Atıf ve kaynak kullanımı




13
Revize etme ve düzeltmeler




13
Yazışmalarda etik








"
TOS222 - Elektronik Ticaret - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
TOS224 - Ekoloji - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş




2
Ekoloji nedir?

Tartışmalı Ders



3
Ekoloji tipleri




4
Temel ekolojik kavramlar




5
Birey, organizma, populasyon, komünite, ekosistem, biyosfer, habitat, ekolojik niş 




6
Ekolojik faktörler




7
Ekosistem çeşitleri




8
Ara sınav (Biyocoğrafya, Göç)




9
Biyocoğrafya, Göç




10
Davranış nedir? Davranış türleri

Tartışmalı Ders



11
Biyolojik saat. 




12
Karbon ayak izi. 

Tartışmalı Ders



13
Atmosfer




14
Yaşam döngüleri








"
TOS226 - Sürdürülebilirlik ve Mühendislik - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Sürdürülebilir Kalkınma

Ders



11
Ekonomik Surdurulebilirlik




3
Kuresel Iklim Degisilkligi, 

Ders



4
Karbon Ayak izi, Su Ayak izi

Ders



5
Sosyal Sürdürülebilirlik

Ders



6
Yaşam Döngüsü Yaklasımı

Ders



7
Yaşam Döngüsü Analizi

Ders



8
Sürdürülebilir Gıda

Ders



9
Sürdürülebilir Enerji

Ders



9
Yaşam Döngüsü Analizi Uygulaması - Grup Çalışması 




3
Surdurulebilir Uretim ve Muhendislik




12
Yeşil Binalar

Ders



13
Sürdürülebilir Otomotiv Sektörü

Ders



14
Etil

Küçük Grup Tartışması







"
BM301 - İşletim Sistemleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş

Ders



2
Process Yonetimi

Ders



2
Process Yonetimi

Ders



4
Process scheduling

Ders



5
Processler arasi iletisim

Ders



6
Process senkronizasyonu

Ders



6
Process senkronizasyonu

Ders



6
Process senkronizasyonu

Ders



9
Hafıza Yönetimi

Ders



9
Hafıza Yönetimi

Ders



12
Depolama Yönetimi

Ders



12
Depolama Yönetimi

Ders



14
Dosyalama Sistemleri

Ders



14
Dosyalama Sistemleri

Ders







"
BM303 - Bilgisayar Mimarisi ve Organizasyonu - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Sayısal Elemanlar,

Tartışmalı Ders
Beyin Fırtınası



2
Veri Gösterimi




3
Yazaç Aktarımı ve Mikro İşlemler




4
Temel Bilgisayar Yapısı ve Devreleri




4
Temel Bilgisayar Yapısı ve Devreleri




4
Temel Bilgisayar Yapısı ve Devreleri




7
 Temel Bilgisayar Programlanması




7
 Temel Bilgisayar Programlanması




10
 Merkezi İşlemci Birimi




10
 Merkezi İşlemci Birimi




11
Bilgisayar Aritmetiği




12
Verilog Programlama Dili




13
Verilog Programlama Diliyle Devre Tasarımı




13
Verilog Programlama Diliyle Devre Tasarımı








"
BM307 - Mikroişlemcili Sistemler - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Mikroişlemcilere Genel Bakış 




2
Mikroişlemcili Sistemlere Ait Temel Kavramlar




3
Mikroişlemci Mimarileri Yapıları




4
Mikroişlemci İç Yapısı




5
Merkezi İşlem Birimi




6
Kaydediciler ve Hafıza Birimleri




7
Mikroişlemci Çevre Birimleri




8
Deney Setinin Tanıtılması




9
Genel Amaçlı Giriş/Çıkış Birimleri (GPIO) ve Uygulamaları




10
Kesme ve Zamanlayıcı Birimleri ve Uygulamaları




11
PWM, ADC ve DAC Birimleri ve Uygulamaları




12
Seri İletişim Protokolleri ve Uygulamaları




12
Seri İletişim Protokolleri ve Uygulamaları




14
PIC16F887 ile Sensör Uygulamaları








"
BM309 - Mesleki İngilizce I - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Sıfat cümlecikleri, kısaltmalar.




2
Sıfat cümlecikleri, kısaltmalar: Soru-Cevap.




3
Metin üzerinde Adjective Clauses, reductions incelenmesi (+ sözcük bilgisi)




4
İsim cümlecikleri, özne fiil uyuşması.




4
İsim cümlecikleri, özne fiil uyuşması.




6
Makale okuması: Alarm Systems, Digital Watch.




7
Metin üzerinde Adjective & Noun Clauses, incelenmesi (+ sözcük bilgisi): Data Transmission.




8
Metinler üzerinde (negatif) olgusal bilgilerin bulunması (+ kelime bilgisi)/ARA SINAV.




9
Analitik geometriye Giriş makalesi üzerinde olgusal bilgilerin bulunması (+ kelime bilgisi).




10
Metinlerde çıkarımlarda bulunma (+ kelime bilgisi).




11
Bilgisayar Programlamada Algoritmalar makalesinde çıkarımlarda bulunma (+ kelime bilgisi)




12
Metin okuma - Metnin ana fikrini veya ismini bulma / eşleme (+ kelime bilgisi)




13
""İstatistik Nedir"" makalesinin okunması-Bu makalenin ana fikrinin veya başlığının bulunması/eşleştirilmesi (+ kelime hazinesi)




14
Genel gözden geçirme.








"
BM329 - Biçimsel Diller ve Soyut Makineler - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Sonlu Özdevinir 




2
Deterministik Sonlu Özdevinir

Ders
Sınıf Dışı Çalışma
Tartışmalı Ders
Problem Çözme



3
Deterministik olmayan Sonlu Özdevinir 

Ders
Sınıf Dışı Çalışma
Tartışmalı Ders
Problem Çözme



4
Moore ve Mealy Özdevinirleri




5
Sonlu Özdevinirlerin İndirgenmesi




6
Düzgün Kümeler ve Düzgün Deyimler




7
Dilbilgisi ve Diller




8
Düzgün Diller

Ders
Sınıf Dışı Çalışma
Tartışmalı Ders
Problem Çözme



10
Dilbilgisinin Yalınlaştırılması




9
Bağlamdan Bağımsız Dilbilgisi, Ayrıştırma Ağacı




11
Chomsky ve Greibach Normal Biçimleri




12
Yığıtlı Özdevinirler




13
Turing Makineleri




14
Ayrıştırma İşlemleri








"
BM331 - Bilgisayar Mühendisliği Tasarım Çalışması I - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BMSTJ1 - Staj I - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
MSG101 - İş Sağlığı ve Güvenliği I - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
İş sağlığı ve iş güvenliği kavramları ve tanımlar




2
Türkiye'de ve Dünyada iş sağlığı ve güvenliği




3
İş sağlığı ve güvenliğinde temel hukuksal konular




4
Ulusal ve uluslararası kuruluşlar ve sözleşmeler




5
İş sağlığı ve güvenliği hizmetleri




6
İş sağlığı ve güvenliği yönetim sistemleri




7
Risk yönetimi ve değerlendirilmesi




8
Arasınav




9
Çalışma ortamı gözetimi, iş hijyeni




10
İş yeri bina ve eklentileri




11
Fiziksel, kimyasal, biyolojik ve psikososyal risk etmenleri




12
Korunma politikaları




13
Yangın




14
Acil durum planları








"
BM323 - Bilgisayar Destekli Devre Tasarımı - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş, Elektronik devre çizim teknikleri semboller, çizgiler, elemanların kullanılması




2
Çizim örnekleri devrelerin çiziminde kullanılan teknikler, semboller, bağlantılar




3
Elektronik tabanlı devre tasarım ve benzetim programlarının incelenmesi




4
Multisim Programının incelenmesi. Multisim Uygulamaları, devre tasarımları, benzetimler ve analizler








"
BM325 - Bilimsel Araştırma ve Yazma Teknikleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Genel Bakış--Kelime İşlemciler ve LaTeX, İlk LaTeX Dökümanımız, Hatalar,  Bir LaTeX Dökümanının Yapısı,Ortamlar ve Komutlar,İlgi Çeken Semboller.   




2
Metni Dizme -- Paketler, Metni Düzenleme ve Konumlama, Metin Hizalama, Font Boyutları, Dökümanın Birimleri, Boşluklar, Metin Etrafında Kutular.




3
Listeler ve Tablolar--Listeler, Tablolar.




4
Matematiksel Yazım--Genel Bakış, Matematikle Çalışma, Semboller, Çok Satırlı Matematik.




5
Bir Dökümanın Yapısı--Döküman Ayarları, Daha Fazla Başlık Düzenlemesi.




6
Sayaçlar, Teoremler, Çapraz referanslar ve Listeler--Sayaçlar, Teorem-Ortamlar Benzeri, Çapraz Referanslama, Listeleri Düzenlemek Hakkında Daha Fazla Şey.




7
Grafikler ve Yüzen Nesneler--Bir Dökümanda İçerilen Grafikler, Yüzen Nesneler.




8
BibTeX--BibTeX,  biblatex Paketi./ARA SINAV




9
hyperref paketini kullanma--hyperref kullanma.




10
LaTeX ile Sunumlar--beamer ile çalışma, powerdot ile Çalışma, Genel Olarak LaTeX Sunumları




11
Yabancı Diller, Kolonlar ve Bölüm Başlıkları--babel paketi, Kolonlar, Bölüm Başlıkları.




12
Verbatim Metin--Verbatim Metin, Renk. Proje ve Bitirme çalışması yazım kuralları.




13
Fontlar-- Font Karakteristikleri, Metinde Fontları Kullanma, Matematikte Fontlar, Font Desteği.




14
LaTeX kullanılarak veri çizimi--Çizgi Grafikleri, Çubuk Grafikleri.








"
BM327 - Proje Yönetimi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Bilişim Teknolojilerinde Proje Yönetimi




2
Proje Yönetimi Süreç Grupları




3
Proje Entegrasyon Yönetimi




4
Proje Kapsam Yönetimi




5
Proje Zaman Yönetimi




6
Proje Maliyet Yönetimi




7
Proje Kalite Yönetimi




8
Proje İnsan Kaynakları Yönetimi




9
Proje İletişim Yönetimi




10
Proje Risk Yönetimi




11
Proje Tedarik Yönetimi




12
Proje Yönetimi ve Planlama Çalışması




12
Proje Yönetimi ve Planlama Çalışması




12
Proje Yönetimi ve Planlama Çalışması








"
PFE202 - Eğitime Giriş (Pedagojik Formasyon) - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
BM302 - Yazılım Mühendisliği - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş

Ders



2
Profesyonel yazılım geliştirme ve yazılım mühendisliği etiği

Ders



3
Yazılım prosesleri

Ders



4
Çevik metotlar, plan-odaklı ve çevik yazılım geliştirme

Ders



5
Uç programlama ve çevik proje yönetimi

Ders



6
Gereksinim mühendisliği

Ders



7
Gereksinim mühendisliği prosesleri

Ders



8
Sistem modelleme (bağlam modelleri, etkileşim modelleri)

Ders



9
Sistem modelleme (yapısal modeller, davranışsal modeller, modele dayalı mühendislik)

Ders



10
Mimari tasarım

Ders



11
Tasarım ve Uygulama

Ders



12
Yazılım testi (Geliştirme testi, Test odaklı geliştirme)

Ders



13
Yazılım testi (Sürüm testi, kullanıcı testi)

Ders



14
Yazılım evrimi

Ders







"
BM308 - Bilgisayar Ağları - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Bilgisayar ağları tarihçesi




2
Bilgisayar ağ topolojileri




2
Bilgisayar ağ topolojileri




6
Ağ bileşenleri




6
Ağ bileşenleri




6
Ağ bileşenleri




8
OSI katmanları




8
OSI katmanları




8
OSI katmanları




12
TCP/IP protokol kümesi




12
TCP/IP protokol kümesi




12
TCP/IP protokol kümesi




14
Ağ hesapları




14
Ağ hesapları








"
BM310 - Mesleki İngilizce II - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Bilgisayar mühendisliği alanında çalışma; mesleği tanımlama, teknik kısaltmalar




2
Bilgisayar Mühendisliği’nde kullanılan kavramlar ve yeni teknolojiler




3
Bilgisayar Sistemleri; donanım ve yazılım tanımı 




4
Bilgisayar Sistemleri; görev tanımı ve bilgisayar kullanımını anlama




5
Metin Çevirileri; İnternet teknolojisi ve Web




6
Metin Çevirileri; Elektronik Ticaret; elektronik ticaret çeşitleri 




7
Metin Çevirileri; Ağın tanımı, donanım problemlerinin tanımlanması ve çözümü




8
Ara Sınav, Metin Çevirileri; Yükselen teknolojiler- Bulut Bilişim




9
Metin Çevirileri- Büyük Veri Analizinin Bulut Üzerinden İncelenmesi




10
Metin çevirileri; Nesnelerin interneti ve nesnelerin interneti teknolojilerine dayalı bulut tabanlı akıllı park sistemi




11
Metin çevirileri; Nesnelerin internetinin geleceğinin teknolojilerine etkisi




12
Metin çevirileri; Geleceğin bilgisayarları- nanoteknoloji ve kuantum bilgisayarları




13
Metin çevirileri; Siber güvenlik




14
Metin çevirileri; Kriptoloji 








"
BM328 - Bilgisayar Mühendisliği Tasarım Çalışması II - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
MSG102 - İş Sağlığı ve Güvenliği II - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Elektrikle çalışmalarda iş sağlığı ve güvenliği




2
Motorlu araçlarda ve el aletlerinde iş sağlığı ve güvenliği




3
Bakım ve onarım işlerinde iş sağlığı ve güvenliği




4
Kapalı alan, basınçlı kap ve kaynak işlerinde iş sağlığı ve güvenliği




5
Ekranlı araçlarla çalışmada iş güvenliği




6
İnşaat işyerlerinde iş sağlığı ve güvenliği




7
Maden işyerlerinde iş sağlığı ve güvenliği








"
BM316 - Sayısal İşaret İşleme - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM317 - Görsel Programlama - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
C# Programlama Diline Giriş




2
Döngüler, Tür Dönüşümleri, Diziler




3
Metotlar ve Metot Tanımlama




4
Sınıflar




5
Kurucu Metotlar, Kapsülleme




6
Kalıtım, Çok Biçimcilik




7
String Fonksiyonları, İndeksleyiciler




8
Çok Katmanlı Hiyerarşi, Arayüz




9
C# Form Uygulaması (Button, CheckBox, RadioButton)




10
C# Form Uygulaması (Fonksiyon Kullanımı)




11
C# Form Uygulaması (İleri Seviye)




12
ADO.NET




13
C# Form Uygulaması ile MSSQL Bağlantısı








"
